creation,customer,customer_name,docstatus,due_date,grand_total,modified,name,posting_date,status,territory
2026-01-11 06:11:57.121985,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2025-07-04,15833.2,2026-01-11 06:11:57.121985,ACC-SINV-2026-02887,2025-05-28,Draft,Southgate Branch
2026-01-11 06:11:57.304637,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2025-08-17,536.4,2026-01-11 06:11:57.304637,ACC-SINV-2026-02888,2025-06-21,Draft,Southgate Branch
2026-01-11 06:11:57.490550,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2025-09-04,3358.19,2026-01-11 06:11:57.490550,ACC-SINV-2026-02889,2025-08-02,Draft,Southgate Branch
2026-01-11 06:11:57.671702,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2025-10-18,355.19,2026-01-11 06:11:57.671702,ACC-SINV-2026-02890,2025-09-05,Draft,Southgate Branch
2026-01-11 06:11:57.854921,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2025-11-01,704.29,2026-01-11 06:11:57.854921,ACC-SINV-2026-02891,2025-09-22,Draft,Southgate Branch
2026-01-11 06:11:58.034717,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2025-11-17,454.64,2026-01-11 06:11:58.034717,ACC-SINV-2026-02892,2025-10-15,Draft,Southgate Branch
2026-01-11 06:11:58.221982,Tariq Siddiqui 255,Tariq Siddiqui 255,0,2026-02-22,69664.2,2026-01-11 06:11:58.221982,ACC-SINV-2026-02893,2026-01-02,Draft,Southgate Branch
2026-01-11 06:11:58.403752,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-05-09,235.3,2026-01-11 06:11:58.403752,ACC-SINV-2026-02894,2024-03-31,Draft,Uptown Branch
2026-01-11 06:11:58.593835,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-06-14,147.07,2026-01-11 06:11:58.593835,ACC-SINV-2026-02895,2024-05-04,Draft,Uptown Branch
2026-01-11 06:11:58.776345,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-07-20,7813.43,2026-01-11 06:11:58.776345,ACC-SINV-2026-02896,2024-06-11,Draft,Uptown Branch
2026-01-11 06:11:59.343281,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-09-03,16289.17,2026-01-11 06:11:59.343281,ACC-SINV-2026-02897,2024-07-25,Draft,Uptown Branch
2026-01-11 06:11:59.528325,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-10-06,1424.77,2026-01-11 06:11:59.528325,ACC-SINV-2026-02898,2024-08-16,Draft,Uptown Branch
2026-01-11 06:11:59.712374,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-10-22,48831.88,2026-01-11 06:11:59.712374,ACC-SINV-2026-02899,2024-09-18,Draft,Uptown Branch
2026-01-11 06:11:59.892687,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2024-12-08,275.99,2026-01-11 06:11:59.892687,ACC-SINV-2026-02900,2024-10-26,Draft,Uptown Branch
2026-01-11 06:12:00.074727,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-01-18,7011.83,2026-01-11 06:12:00.074727,ACC-SINV-2026-02901,2024-11-29,Draft,Uptown Branch
2026-01-11 06:12:00.261833,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-02-19,298.3,2026-01-11 06:12:00.261833,ACC-SINV-2026-02902,2025-01-01,Draft,Uptown Branch
2026-01-11 06:12:00.445907,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-03-13,95.83,2026-01-11 06:12:00.445907,ACC-SINV-2026-02903,2025-02-08,Draft,Uptown Branch
2026-01-11 06:12:00.627667,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-05-05,329.41,2026-01-11 06:12:00.627667,ACC-SINV-2026-02904,2025-03-19,Draft,Uptown Branch
2026-01-11 06:12:00.809095,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-06-14,388.7,2026-01-11 06:12:00.809095,ACC-SINV-2026-02905,2025-04-26,Draft,Uptown Branch
2026-01-11 06:12:00.989185,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-07-13,47852.85,2026-01-11 06:12:00.989185,ACC-SINV-2026-02906,2025-06-05,Draft,Uptown Branch
2026-01-11 06:12:01.525298,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-08-26,1519.97,2026-01-11 06:12:01.525298,ACC-SINV-2026-02907,2025-07-12,Draft,Uptown Branch
2026-01-11 06:12:01.711437,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2025-11-09,265.68,2026-01-11 06:12:01.711437,ACC-SINV-2026-02908,2025-09-17,Draft,Uptown Branch
2026-01-11 06:12:01.898649,Mohammad Chowdhury 318,Mohammad Chowdhury 318,0,2026-01-06,46106.89,2026-01-11 06:12:01.898649,ACC-SINV-2026-02909,2025-11-22,Draft,Uptown Branch
2026-01-11 06:12:02.079092,Salma Malik 135,Salma Malik 135,0,2023-12-05,937.06,2026-01-11 06:12:02.079092,ACC-SINV-2026-02910,2023-10-28,Draft,Southgate Branch
2026-01-11 06:12:02.263283,Salma Malik 135,Salma Malik 135,0,2024-01-06,391.3,2026-01-11 06:12:02.263283,ACC-SINV-2026-02911,2023-11-15,Draft,Southgate Branch
2026-01-11 06:12:02.446583,Salma Malik 135,Salma Malik 135,0,2024-02-10,4839.99,2026-01-11 06:12:02.446583,ACC-SINV-2026-02912,2023-12-29,Draft,Southgate Branch
2026-01-11 06:12:02.627491,Salma Malik 135,Salma Malik 135,0,2024-03-18,19797.3,2026-01-11 06:12:02.627491,ACC-SINV-2026-02913,2024-02-09,Draft,Southgate Branch
2026-01-11 06:12:02.807479,Salma Malik 135,Salma Malik 135,0,2024-05-11,153.55,2026-01-11 06:12:02.807479,ACC-SINV-2026-02914,2024-03-24,Draft,Southgate Branch
2026-01-11 06:12:02.989157,Salma Malik 135,Salma Malik 135,0,2024-06-04,161.99,2026-01-11 06:12:02.989157,ACC-SINV-2026-02915,2024-04-19,Draft,Southgate Branch
2026-01-11 06:12:03.173859,Salma Malik 135,Salma Malik 135,0,2024-07-05,26142.05,2026-01-11 06:12:03.173859,ACC-SINV-2026-02916,2024-06-02,Draft,Southgate Branch
2026-01-11 06:12:03.700965,Salma Malik 135,Salma Malik 135,0,2024-08-14,202.61,2026-01-11 06:12:03.700965,ACC-SINV-2026-02917,2024-07-15,Draft,Southgate Branch
2026-01-11 06:12:03.883545,Salma Malik 135,Salma Malik 135,0,2024-10-07,1220.13,2026-01-11 06:12:03.883545,ACC-SINV-2026-02918,2024-08-20,Draft,Southgate Branch
2026-01-11 06:12:04.068551,Salma Malik 135,Salma Malik 135,0,2024-10-25,110.98,2026-01-11 06:12:04.068551,ACC-SINV-2026-02919,2024-09-12,Draft,Southgate Branch
2026-01-11 06:12:04.251947,Salma Malik 135,Salma Malik 135,0,2024-11-13,98.77,2026-01-11 06:12:04.251947,ACC-SINV-2026-02920,2024-10-14,Draft,Southgate Branch
2026-01-11 06:12:04.433352,Salma Malik 135,Salma Malik 135,0,2025-01-06,44572.26,2026-01-11 06:12:04.433352,ACC-SINV-2026-02921,2024-11-23,Draft,Southgate Branch
2026-01-11 06:12:04.613681,Salma Malik 135,Salma Malik 135,0,2025-01-25,891.62,2026-01-11 06:12:04.613681,ACC-SINV-2026-02922,2024-12-20,Draft,Southgate Branch
2026-01-11 06:12:04.793497,Salma Malik 135,Salma Malik 135,0,2025-03-22,3928.21,2026-01-11 06:12:04.793497,ACC-SINV-2026-02923,2025-01-24,Draft,Southgate Branch
2026-01-11 06:12:04.973166,Salma Malik 135,Salma Malik 135,0,2025-04-19,262.1,2026-01-11 06:12:04.973166,ACC-SINV-2026-02924,2025-03-01,Draft,Southgate Branch
2026-01-11 06:12:05.166101,Salma Malik 135,Salma Malik 135,0,2025-05-09,1913.52,2026-01-11 06:12:05.166101,ACC-SINV-2026-02925,2025-04-02,Draft,Southgate Branch
2026-01-11 06:12:05.360760,Salma Malik 135,Salma Malik 135,0,2025-06-19,78921.88,2026-01-11 06:12:05.360760,ACC-SINV-2026-02926,2025-05-11,Draft,Southgate Branch
2026-01-11 06:12:05.923824,Salma Malik 135,Salma Malik 135,0,2025-07-25,188.1,2026-01-11 06:12:05.923824,ACC-SINV-2026-02927,2025-06-07,Draft,Southgate Branch
2026-01-11 06:12:06.111864,Salma Malik 135,Salma Malik 135,0,2025-09-14,146.85,2026-01-11 06:12:06.111864,ACC-SINV-2026-02928,2025-07-20,Draft,Southgate Branch
2026-01-11 06:12:06.295945,Salma Malik 135,Salma Malik 135,0,2025-10-01,155.84,2026-01-11 06:12:06.295945,ACC-SINV-2026-02929,2025-08-20,Draft,Southgate Branch
2026-01-11 06:12:06.479969,Salma Malik 135,Salma Malik 135,0,2025-11-09,639.42,2026-01-11 06:12:06.479969,ACC-SINV-2026-02930,2025-09-14,Draft,Southgate Branch
2026-01-11 06:12:06.663039,Salma Malik 135,Salma Malik 135,0,2025-12-13,13257.11,2026-01-11 06:12:06.663039,ACC-SINV-2026-02931,2025-10-19,Draft,Southgate Branch
2026-01-11 06:12:06.844186,Salma Malik 135,Salma Malik 135,0,2025-12-24,817.75,2026-01-11 06:12:06.844186,ACC-SINV-2026-02932,2025-11-03,Draft,Southgate Branch
2026-01-11 06:12:07.025621,Salma Malik 135,Salma Malik 135,0,2026-01-30,678.72,2026-01-11 06:12:07.025621,ACC-SINV-2026-02933,2025-12-06,Draft,Southgate Branch
2026-01-11 06:12:07.207178,Rania Shah 428,Rania Shah 428,0,2025-03-02,17496.7,2026-01-11 06:12:07.207178,ACC-SINV-2026-02934,2025-01-07,Draft,University Branch
2026-01-11 06:12:07.394448,Rania Shah 428,Rania Shah 428,0,2025-03-22,205.69,2026-01-11 06:12:07.394448,ACC-SINV-2026-02935,2025-02-04,Draft,University Branch
2026-01-11 06:12:07.579198,Rania Shah 428,Rania Shah 428,0,2025-04-14,112.09,2026-01-11 06:12:07.579198,ACC-SINV-2026-02936,2025-03-08,Draft,University Branch
2026-01-11 06:12:08.120505,Rania Shah 428,Rania Shah 428,0,2025-06-20,28950.73,2026-01-11 06:12:08.120505,ACC-SINV-2026-02937,2025-04-21,Draft,University Branch
2026-01-11 06:12:08.311068,Rania Shah 428,Rania Shah 428,0,2025-07-08,19548.94,2026-01-11 06:12:08.311068,ACC-SINV-2026-02938,2025-05-09,Draft,University Branch
2026-01-11 06:12:08.492524,Rania Shah 428,Rania Shah 428,0,2025-06-27,783.45,2026-01-11 06:12:08.492524,ACC-SINV-2026-02939,2025-05-26,Draft,University Branch
2026-01-11 06:12:08.676637,Rania Shah 428,Rania Shah 428,0,2025-08-24,29095.38,2026-01-11 06:12:08.676637,ACC-SINV-2026-02940,2025-07-08,Draft,University Branch
2026-01-11 06:12:08.862825,Rania Shah 428,Rania Shah 428,0,2025-09-09,140.75,2026-01-11 06:12:08.862825,ACC-SINV-2026-02941,2025-07-23,Draft,University Branch
2026-01-11 06:12:09.049886,Rania Shah 428,Rania Shah 428,0,2025-10-05,31323.42,2026-01-11 06:12:09.049886,ACC-SINV-2026-02942,2025-08-08,Draft,University Branch
2026-01-11 06:12:09.232303,Rania Shah 428,Rania Shah 428,0,2025-10-15,136.45,2026-01-11 06:12:09.232303,ACC-SINV-2026-02943,2025-08-28,Draft,University Branch
2026-01-11 06:12:09.416163,Rania Shah 428,Rania Shah 428,0,2025-10-26,554.89,2026-01-11 06:12:09.416163,ACC-SINV-2026-02944,2025-09-16,Draft,University Branch
2026-01-11 06:12:09.603155,Rania Shah 428,Rania Shah 428,0,2025-11-12,8726.74,2026-01-11 06:12:09.603155,ACC-SINV-2026-02945,2025-10-09,Draft,University Branch
2026-01-11 06:12:09.789237,Faisal Islam 147,Faisal Islam 147,0,2024-02-10,80.49,2026-01-11 06:12:09.789237,ACC-SINV-2026-02946,2024-01-11,Draft,Mall Branch
2026-01-11 06:12:10.334098,Faisal Islam 147,Faisal Islam 147,0,2024-02-28,1135.86,2026-01-11 06:12:10.334098,ACC-SINV-2026-02947,2024-01-28,Draft,Mall Branch
2026-01-11 06:12:10.516174,Faisal Islam 147,Faisal Islam 147,0,2024-03-28,158.33,2026-01-11 06:12:10.516174,ACC-SINV-2026-02948,2024-02-27,Draft,Mall Branch
2026-01-11 06:12:10.699219,Faisal Islam 147,Faisal Islam 147,0,2024-05-12,7743.59,2026-01-11 06:12:10.699219,ACC-SINV-2026-02949,2024-03-13,Draft,Mall Branch
2026-01-11 06:12:10.880915,Faisal Islam 147,Faisal Islam 147,0,2024-06-15,62627.32,2026-01-11 06:12:10.880915,ACC-SINV-2026-02950,2024-04-26,Draft,Mall Branch
2026-01-11 06:12:11.061066,Faisal Islam 147,Faisal Islam 147,0,2024-07-29,1552.07,2026-01-11 06:12:11.061066,ACC-SINV-2026-02951,2024-06-10,Draft,Mall Branch
2026-01-11 06:12:11.243139,Faisal Islam 147,Faisal Islam 147,0,2024-08-20,9868.88,2026-01-11 06:12:11.243139,ACC-SINV-2026-02952,2024-07-04,Draft,Mall Branch
2026-01-11 06:12:11.426172,Faisal Islam 147,Faisal Islam 147,0,2024-10-02,267.4,2026-01-11 06:12:11.426172,ACC-SINV-2026-02953,2024-08-04,Draft,Mall Branch
2026-01-11 06:12:11.606751,Faisal Islam 147,Faisal Islam 147,0,2024-10-16,51.83,2026-01-11 06:12:11.606751,ACC-SINV-2026-02954,2024-08-21,Draft,Mall Branch
2026-01-11 06:12:11.790641,Faisal Islam 147,Faisal Islam 147,0,2024-11-10,8068.13,2026-01-11 06:12:11.790641,ACC-SINV-2026-02955,2024-09-22,Draft,Mall Branch
2026-01-11 06:12:11.970393,Faisal Islam 147,Faisal Islam 147,0,2024-11-29,279.89,2026-01-11 06:12:11.970393,ACC-SINV-2026-02956,2024-10-16,Draft,Mall Branch
2026-01-11 06:12:12.504508,Faisal Islam 147,Faisal Islam 147,0,2024-12-31,231.99,2026-01-11 06:12:12.504508,ACC-SINV-2026-02957,2024-11-08,Draft,Mall Branch
2026-01-11 06:12:12.683721,Faisal Islam 147,Faisal Islam 147,0,2025-01-20,868.53,2026-01-11 06:12:12.683721,ACC-SINV-2026-02958,2024-12-12,Draft,Mall Branch
2026-01-11 06:12:12.868264,Faisal Islam 147,Faisal Islam 147,0,2025-02-09,5484.74,2026-01-11 06:12:12.868264,ACC-SINV-2026-02959,2024-12-30,Draft,Mall Branch
2026-01-11 06:12:13.056201,Faisal Islam 147,Faisal Islam 147,0,2025-03-08,20629.18,2026-01-11 06:12:13.056201,ACC-SINV-2026-02960,2025-02-06,Draft,Mall Branch
2026-01-11 06:12:13.236772,Faisal Islam 147,Faisal Islam 147,0,2025-03-27,912.33,2026-01-11 06:12:13.236772,ACC-SINV-2026-02961,2025-02-24,Draft,Mall Branch
2026-01-11 06:12:13.420208,Faisal Islam 147,Faisal Islam 147,0,2025-05-26,795.62,2026-01-11 06:12:13.420208,ACC-SINV-2026-02962,2025-03-29,Draft,Mall Branch
2026-01-11 06:12:13.602423,Faisal Islam 147,Faisal Islam 147,0,2025-05-31,867.93,2026-01-11 06:12:13.602423,ACC-SINV-2026-02963,2025-04-23,Draft,Mall Branch
2026-01-11 06:12:13.787230,Faisal Islam 147,Faisal Islam 147,0,2025-06-23,1905.34,2026-01-11 06:12:13.787230,ACC-SINV-2026-02964,2025-05-24,Draft,Mall Branch
2026-01-11 06:12:13.971561,Faisal Islam 147,Faisal Islam 147,0,2025-08-16,1251.33,2026-01-11 06:12:13.971561,ACC-SINV-2026-02965,2025-06-18,Draft,Mall Branch
2026-01-11 06:12:14.156064,Faisal Islam 147,Faisal Islam 147,0,2025-08-13,92052.27,2026-01-11 06:12:14.156064,ACC-SINV-2026-02966,2025-07-05,Draft,Mall Branch
2026-01-11 06:12:14.707260,Faisal Islam 147,Faisal Islam 147,0,2025-09-27,98650.16,2026-01-11 06:12:14.707260,ACC-SINV-2026-02967,2025-08-06,Draft,Mall Branch
2026-01-11 06:12:14.890383,Faisal Islam 147,Faisal Islam 147,0,2025-10-07,287.94,2026-01-11 06:12:14.890383,ACC-SINV-2026-02968,2025-08-24,Draft,Mall Branch
2026-01-11 06:12:15.074275,Faisal Islam 147,Faisal Islam 147,0,2025-11-05,44392.2,2026-01-11 06:12:15.074275,ACC-SINV-2026-02969,2025-10-05,Draft,Mall Branch
2026-01-11 06:12:15.253779,Faisal Islam 147,Faisal Islam 147,0,2025-12-16,20796.66,2026-01-11 06:12:15.253779,ACC-SINV-2026-02970,2025-11-01,Draft,Mall Branch
2026-01-11 06:12:15.438985,Faisal Islam 147,Faisal Islam 147,0,2026-01-03,880.45,2026-01-11 06:12:15.438985,ACC-SINV-2026-02971,2025-11-20,Draft,Mall Branch
2026-01-11 06:12:15.621488,Faisal Islam 147,Faisal Islam 147,0,2026-01-31,5646.53,2026-01-11 06:12:15.621488,ACC-SINV-2026-02972,2025-12-13,Draft,Mall Branch
2026-01-11 06:12:15.807288,Tariq Uddin 941,Tariq Uddin 941,0,2023-11-13,1513.2,2026-01-11 06:12:15.807288,ACC-SINV-2026-02973,2023-09-25,Draft,Southgate Branch
2026-01-11 06:12:15.995449,Tariq Uddin 941,Tariq Uddin 941,0,2023-12-15,33880.72,2026-01-11 06:12:15.995449,ACC-SINV-2026-02974,2023-10-18,Draft,Southgate Branch
2026-01-11 06:12:16.176143,Tariq Uddin 941,Tariq Uddin 941,0,2024-01-23,551.76,2026-01-11 06:12:16.176143,ACC-SINV-2026-02975,2023-11-24,Draft,Southgate Branch
2026-01-11 06:12:16.362226,Tariq Uddin 941,Tariq Uddin 941,0,2024-02-09,140.88,2026-01-11 06:12:16.362226,ACC-SINV-2026-02976,2023-12-12,Draft,Southgate Branch
2026-01-11 06:12:16.929090,Tariq Uddin 941,Tariq Uddin 941,0,2024-03-04,1322.16,2026-01-11 06:12:16.929090,ACC-SINV-2026-02977,2024-01-22,Draft,Southgate Branch
2026-01-11 06:12:17.111285,Tariq Uddin 941,Tariq Uddin 941,0,2024-04-22,189.22,2026-01-11 06:12:17.111285,ACC-SINV-2026-02978,2024-03-03,Draft,Southgate Branch
2026-01-11 06:12:17.299086,Tariq Uddin 941,Tariq Uddin 941,0,2024-05-06,758.34,2026-01-11 06:12:17.299086,ACC-SINV-2026-02979,2024-03-22,Draft,Southgate Branch
2026-01-11 06:12:17.479837,Tariq Uddin 941,Tariq Uddin 941,0,2024-05-30,507.53,2026-01-11 06:12:17.479837,ACC-SINV-2026-02980,2024-04-06,Draft,Southgate Branch
2026-01-11 06:12:17.665686,Tariq Uddin 941,Tariq Uddin 941,0,2024-06-28,144.6,2026-01-11 06:12:17.665686,ACC-SINV-2026-02981,2024-05-04,Draft,Southgate Branch
2026-01-11 06:12:17.851935,Tariq Uddin 941,Tariq Uddin 941,0,2024-07-08,69808.99,2026-01-11 06:12:17.851935,ACC-SINV-2026-02982,2024-06-04,Draft,Southgate Branch
2026-01-11 06:12:18.033048,Tariq Uddin 941,Tariq Uddin 941,0,2024-08-16,24917.52,2026-01-11 06:12:18.033048,ACC-SINV-2026-02983,2024-07-12,Draft,Southgate Branch
2026-01-11 06:12:18.214949,Tariq Uddin 941,Tariq Uddin 941,0,2024-09-10,11480.67,2026-01-11 06:12:18.214949,ACC-SINV-2026-02984,2024-08-02,Draft,Southgate Branch
2026-01-11 06:12:18.396044,Tariq Uddin 941,Tariq Uddin 941,0,2024-11-01,141.17,2026-01-11 06:12:18.396044,ACC-SINV-2026-02985,2024-09-15,Draft,Southgate Branch
2026-01-11 06:12:18.577157,Tariq Uddin 941,Tariq Uddin 941,0,2024-12-03,115.11,2026-01-11 06:12:18.577157,ACC-SINV-2026-02986,2024-10-12,Draft,Southgate Branch
2026-01-11 06:12:19.126935,Tariq Uddin 941,Tariq Uddin 941,0,2024-12-05,354.24,2026-01-11 06:12:19.126935,ACC-SINV-2026-02987,2024-10-30,Draft,Southgate Branch
2026-01-11 06:12:19.308212,Tariq Uddin 941,Tariq Uddin 941,0,2025-01-19,7212.14,2026-01-11 06:12:19.308212,ACC-SINV-2026-02988,2024-11-22,Draft,Southgate Branch
2026-01-11 06:12:19.493248,Tariq Uddin 941,Tariq Uddin 941,0,2025-02-19,154.39,2026-01-11 06:12:19.493248,ACC-SINV-2026-02989,2025-01-01,Draft,Southgate Branch
2026-01-11 06:12:19.673880,Tariq Uddin 941,Tariq Uddin 941,0,2025-03-15,58.35,2026-01-11 06:12:19.673880,ACC-SINV-2026-02990,2025-01-19,Draft,Southgate Branch
2026-01-11 06:12:19.850918,Tariq Uddin 941,Tariq Uddin 941,0,2025-03-29,861.62,2026-01-11 06:12:19.850918,ACC-SINV-2026-02991,2025-02-23,Draft,Southgate Branch
2026-01-11 06:12:20.029842,Tariq Uddin 941,Tariq Uddin 941,0,2025-04-19,686.74,2026-01-11 06:12:20.029842,ACC-SINV-2026-02992,2025-03-16,Draft,Southgate Branch
2026-01-11 06:12:20.214604,Tariq Uddin 941,Tariq Uddin 941,0,2025-06-06,7199.9,2026-01-11 06:12:20.214604,ACC-SINV-2026-02993,2025-04-14,Draft,Southgate Branch
2026-01-11 06:12:20.394940,Tariq Uddin 941,Tariq Uddin 941,0,2025-07-05,655.6,2026-01-11 06:12:20.394940,ACC-SINV-2026-02994,2025-05-14,Draft,Southgate Branch
2026-01-11 06:12:20.579072,Tariq Uddin 941,Tariq Uddin 941,0,2025-07-17,34610.92,2026-01-11 06:12:20.579072,ACC-SINV-2026-02995,2025-06-08,Draft,Southgate Branch
2026-01-11 06:12:20.760112,Tariq Uddin 941,Tariq Uddin 941,0,2025-08-03,64051.12,2026-01-11 06:12:20.760112,ACC-SINV-2026-02996,2025-07-03,Draft,Southgate Branch
2026-01-11 06:12:21.324709,Tariq Uddin 941,Tariq Uddin 941,0,2025-09-21,95182.29,2026-01-11 06:12:21.324709,ACC-SINV-2026-02997,2025-08-07,Draft,Southgate Branch
2026-01-11 06:12:21.508641,Tariq Uddin 941,Tariq Uddin 941,0,2025-10-02,982.77,2026-01-11 06:12:21.508641,ACC-SINV-2026-02998,2025-08-23,Draft,Southgate Branch
2026-01-11 06:12:21.691169,Sara Uddin 408,Sara Uddin 408,0,2025-12-20,3502.43,2026-01-11 06:12:21.691169,ACC-SINV-2026-02999,2025-11-13,Draft,Mall Branch
2026-01-11 06:12:21.878531,Sara Uddin 408,Sara Uddin 408,0,2026-01-06,1475.93,2026-01-11 06:12:21.878531,ACC-SINV-2026-03000,2025-12-03,Draft,Mall Branch
2026-01-11 06:12:22.064310,Sara Uddin 408,Sara Uddin 408,0,2026-01-26,10933.97,2026-01-11 06:12:22.064310,ACC-SINV-2026-03001,2025-12-25,Draft,Mall Branch
2026-01-11 06:12:22.245942,Ayesha Begum 647,Ayesha Begum 647,0,2024-03-15,840.17,2026-01-11 06:12:22.245942,ACC-SINV-2026-03002,2024-01-23,Draft,Mall Branch
2026-01-11 06:12:22.434349,Ayesha Begum 647,Ayesha Begum 647,0,2024-03-18,137.46,2026-01-11 06:12:22.434349,ACC-SINV-2026-03003,2024-02-17,Draft,Mall Branch
2026-01-11 06:12:22.631372,Ayesha Begum 647,Ayesha Begum 647,0,2024-05-24,311.68,2026-01-11 06:12:22.631372,ACC-SINV-2026-03004,2024-03-25,Draft,Mall Branch
2026-01-11 06:12:22.848906,Ayesha Begum 647,Ayesha Begum 647,0,2024-06-05,17044.82,2026-01-11 06:12:22.848906,ACC-SINV-2026-03005,2024-04-22,Draft,Mall Branch
2026-01-11 06:12:23.077034,Ayesha Begum 647,Ayesha Begum 647,0,2024-06-27,629.52,2026-01-11 06:12:23.077034,ACC-SINV-2026-03006,2024-05-15,Draft,Mall Branch
2026-01-11 06:12:23.636085,Ayesha Begum 647,Ayesha Begum 647,0,2024-07-30,567.28,2026-01-11 06:12:23.636085,ACC-SINV-2026-03007,2024-06-25,Draft,Mall Branch
2026-01-11 06:12:23.822322,Ayesha Begum 647,Ayesha Begum 647,0,2024-09-25,136.34,2026-01-11 06:12:23.822322,ACC-SINV-2026-03008,2024-08-09,Draft,Mall Branch
2026-01-11 06:12:24.006750,Ayesha Begum 647,Ayesha Begum 647,0,2024-10-22,755.51,2026-01-11 06:12:24.006750,ACC-SINV-2026-03009,2024-09-14,Draft,Mall Branch
2026-01-11 06:12:24.199334,Ayesha Begum 647,Ayesha Begum 647,0,2024-12-23,434.71,2026-01-11 06:12:24.199334,ACC-SINV-2026-03010,2024-10-26,Draft,Mall Branch
2026-01-11 06:12:24.391382,Ayesha Begum 647,Ayesha Begum 647,0,2025-01-08,559.76,2026-01-11 06:12:24.391382,ACC-SINV-2026-03011,2024-12-04,Draft,Mall Branch
2026-01-11 06:12:24.578517,Ayesha Begum 647,Ayesha Begum 647,0,2025-03-04,968.07,2026-01-11 06:12:24.578517,ACC-SINV-2026-03012,2025-01-05,Draft,Mall Branch
2026-01-11 06:12:24.771378,Ayesha Begum 647,Ayesha Begum 647,0,2025-03-15,63.09,2026-01-11 06:12:24.771378,ACC-SINV-2026-03013,2025-02-03,Draft,Mall Branch
2026-01-11 06:12:24.969804,Ayesha Begum 647,Ayesha Begum 647,0,2025-04-10,19826.1,2026-01-11 06:12:24.969804,ACC-SINV-2026-03014,2025-02-23,Draft,Mall Branch
2026-01-11 06:12:25.166246,Ayesha Begum 647,Ayesha Begum 647,0,2025-05-15,98188.53,2026-01-11 06:12:25.166246,ACC-SINV-2026-03015,2025-04-03,Draft,Mall Branch
2026-01-11 06:12:25.350224,Ayesha Begum 647,Ayesha Begum 647,0,2025-06-20,627.84,2026-01-11 06:12:25.350224,ACC-SINV-2026-03016,2025-04-21,Draft,Mall Branch
2026-01-11 06:12:25.975337,Ayesha Begum 647,Ayesha Begum 647,0,2025-07-15,177.6,2026-01-11 06:12:25.975337,ACC-SINV-2026-03017,2025-06-05,Draft,Mall Branch
2026-01-11 06:12:26.157183,Ayesha Begum 647,Ayesha Begum 647,0,2025-08-31,172.66,2026-01-11 06:12:26.157183,ACC-SINV-2026-03018,2025-07-16,Draft,Mall Branch
2026-01-11 06:12:26.338583,Ayesha Begum 647,Ayesha Begum 647,0,2025-09-19,670.12,2026-01-11 06:12:26.338583,ACC-SINV-2026-03019,2025-08-01,Draft,Mall Branch
2026-01-11 06:12:26.526007,Ayesha Begum 647,Ayesha Begum 647,0,2025-09-30,930.47,2026-01-11 06:12:26.526007,ACC-SINV-2026-03020,2025-08-27,Draft,Mall Branch
2026-01-11 06:12:26.706650,Ayesha Begum 647,Ayesha Begum 647,0,2025-10-23,2892.26,2026-01-11 06:12:26.706650,ACC-SINV-2026-03021,2025-09-12,Draft,Mall Branch
2026-01-11 06:12:26.887887,Ayesha Begum 647,Ayesha Begum 647,0,2025-11-30,1774.98,2026-01-11 06:12:26.887887,ACC-SINV-2026-03022,2025-10-04,Draft,Mall Branch
2026-01-11 06:12:27.068475,Ayesha Begum 647,Ayesha Begum 647,0,2025-12-08,57.82,2026-01-11 06:12:27.068475,ACC-SINV-2026-03023,2025-10-27,Draft,Mall Branch
2026-01-11 06:12:27.246943,Ayesha Begum 647,Ayesha Begum 647,0,2025-12-11,976.55,2026-01-11 06:12:27.246943,ACC-SINV-2026-03024,2025-11-11,Draft,Mall Branch
2026-01-11 06:12:27.429541,Ayesha Begum 647,Ayesha Begum 647,0,2026-02-01,40940.72,2026-01-11 06:12:27.429541,ACC-SINV-2026-03025,2025-12-24,Draft,Mall Branch
2026-01-11 06:12:27.614302,Samira Ahmed 151,Samira Ahmed 151,0,2024-07-03,1969.0,2026-01-11 06:12:27.614302,ACC-SINV-2026-03026,2024-05-31,Draft,Westend Branch
